Job_title,Company,State,City,Min_Salary,Max_Salary,Job_Desc,Industry,Rating,Date_Posted,Valid_until,Job_Type
"Senior Quantitative Analyst, Risk Modeling",Mr. Cooper,TX,Dallas,67038,84606,"When you click 'Apply', you will need to click on 'Create Account'. By creating an account, you will be able to view your applications and their statuses. Your password must contain 8 characters, 1 upper case letter, 1 number and 1 special character. Please make sure your name is formatted correctly and not in all uppercase.Check It Out!Ready to be a Cooper too? This might just be right up your alley!

We’re here to keep the dream of home ownership alive. Oh, and while we’re at it, we’re determined to change the lending industry itself. It’s simple, but it won’t be easy. And we’ll need a great team behind us. (That’s where you come in.) We want to show the world that transparency, candor and collaboration aren’t just good values. They’re good business. Working here isn’t for people who want to punch a clock. It’s for people who want to punch a hole in the status quo. Come join us. And make a difference instead of just a living.

Senior Quantitative Analyst offers the candidate an exceptional opportunity to be part of a dynamic analytics and modeling team focusing on leading the company’s valuation and reporting of residential mortgage servicing right assets (MSR) and related liabilities. Incumbent will also be a key player in pricing/trading of new MSR deals as well as performing mortgage prepayment and credit analysis and research. We are currently looking for candidates with strong analytical and modeling skills to focus on pricing/valuation of MSRs and residential mortgage assets as well as partner with other cross-functional teams in structured finance, accounting and risk management. The incumbent will be a key player in leading the mortgage valuation function and modeling framework to support the company’s investment portfolio.

ESSENTIAL JOB FUNCTIONS

Perform monthly and quarterly valuations and reporting on the MSR Asset/Liabilities.Produce periodic valuation reports and presentations on all relevant MSR valuation information for senior management.Work with Portfolio Investments team on acquisitions and dispositions: pricing of co-issue, bulk and mini-bulk deals.Conduct attribution analysis and stress testing of the managed portfolio.Support the day-to-day risk analytics, risk reporting and performance monitoring of the MSR portfolio.Develop and maintain pricing models and analytical tools to support the growth of the investment portfolio.Manage large data tapes from various sources and check for data inconsistenciesCreate, enhance and maintain control reports for auditors and regulators.Provide MSR valuation support to other functional areas when needed.Prepare and review quarterly financial reporting schedules and disclosures.Communicate with auditors and respond to all requests in a timely and accurate manner to facilitate audit processes and testing.

EDUCATION / EXPERIENCE REQUIREMENTS

2 to 5 years of relevant work experience in mortgage or fixed income related Capital Markets, Finance, etc…or related function. Relevant experience in prepayment modeling or credit analytics. Relevant experience with MSRs, whole loans, derivatives or other fixed income productsA Bachelor's Degree in Finance, Mathematics, Economics or equivalent.MSR Valuation experience is preferred.Experience in in prepay/default risk modeling, OAS valuation and relative value analysis preferred.Experience with mortgage securities, whole loans, derivatives or other fixed income productsExperience with MIAC, Compass, PolyPaths or QRM is highly preferred.Expert proficiency with Excel and some knowledge of database applications is required. SQL experience a preferred.Excellent quantitative skills and strong written/verbal communications skills.CFA/CPA or progress towards preferred.

Job Requisition ID:009254Job Category:Analytics & ReportingPrimary Location City:DallasPrimary Location Region:TexasPrimary Location Postal Code:75019Primary Location Country:United States of AmericaPosting Organization:Mr. CooperLine of Business:CorporateAdditional Posting Location(s):

Alternate Requisition:NoVisit our Media Room to learn more about Mr. Cooper, the largest non-bank mortgage servicer.",Finance,3.2,2020-04-24,2020-06-06,FULL_TIME
Sr. Data & ML Engineer,Amazon,TX,Dallas,105992,136952,This company is in a hiring surge in response to COVID-19,Information Technology,3.9,2020-04-27,2020-06-06,FULL_TIME
Federal - Senior Machine Learning Engineer,Accenture,TX,San Antonio,63848,115396,"Organization:

Accenture Federal Services

Location: San Antonio, TX

We

are:

AccentureFederal

Services,bringing together commercial innovation with the latest technology to

unleash the potential for our federal clients. Operating in the nation's

Capital, we stay ahead of whats coming next. Drawing from the power of

Accenture, we deliver integrated, mobile and interactive experiences that

exceed our peoples expectations. Join us where ideas are freely exchanged, and

concepts evolve into practical solutions.


You are: 
An advanced

senior Applied Intelligence professional looking to do meaningful work. The Senior Machine Learning Engineer develops machine

learning solutions to meet business use cases and to support experimentation

and innovation to advance mission outcomes. The engineer collaborates with

business SMEs, architects, data engineers, developers and data scientists to

identify innovative machine learning solutions that leverage data to meet

business goals. The machine learning engineer ensures infrastructure and data

pipelines are structured to deploy machine learning solutions.

Understands

and translates business and functional needs into machine learning problem

statements.Translates

complex machine learning problem statements into specific deliverables and

requirements.Designs

and develops scalable solutions that leverage machine learning and deep

learning models to meet enterprise requirements. Works

closely with data scientists and data engineers to develop machine learning

algorithms Works

on Optimization of Neural Net and Deep Learning models for inference learning algorithms into production-level code.Collaborates

with development teams to test and deploy machine learning models Creates

metrics to continuously evaluate the performance of machine learning solutions. Maintains

and improves the performance of existing machine learning solutions. Ensures

adherence to performance standards and compliance to data security requirements. Keeps

abreast with new tools, algorithms and techniques in machine learning and works

to implement them in the organization

Keeps

abreast with new tools, algorithms and techniques in machine learning and works

to implement them in the organization

Heres

What You Need:

3+

years experience in building and evolving complex software systems for data

processing and machine learning workloads
2+

years of knowledge and experience with Databases SQL, NOSQL
2+

years of scripting skills in at least one of the following: Shell, Perl,

Python, Bash, or Ruby
2+

years of experience with Big Data processing and ML cloud native services on

one or more Cloud Platforms (GCP, Azure and/or AWS)
1+

years of experience in interpreting machine learning performance metrics and

how to evaluate usefulness of output
US

Citizenship

Bonus

Points if:

Experience

with Performance Engineering including testing, tuning and monitoring tools.
Basic

Familiarity with continuous integration tools and frameworks
Expert

knowledge and experience with Python
Bachelor's

degree in data science, applied mathematics, computer science or otherwise

research-based field; Masters degree preferred
Strong

grasp of principles and approaches used in Data-driven systems, processes and

algorithms
Strong

Computer Science fundamentals in algorithms, data structures, OOPS, functional

programming
Productionizing

developed Machine Learning solutions
Understanding

of machine learning performance metrics and how to evaluate usefulness of

output
Familiarity

with ML algorithms for time series datasets.
Working

knowledge and experience with Streaming platforms
Experience

with stream processing frameworks / Complex event processing engines

Important information

An

active security clearance or the ability to obtain one may be required for this

role.

Candidates

who are currently employed by a client of Accenture or an affiliated Accenture

business may not be eligible for consideration.

Applicants

for employment in the US must have work authorization that does not now or in

the future require sponsorship of a visa for employment authorization in the

United States and with Accenture (i.e., H1-B visa, F-1 visa (OPT), TN visa or

any other non-immigrant status).

Accenture

is a Federal Contractor and an EEO and Affirmative Action Employer of

Females/Minorities/Veterans/Individuals with Disabilities.

Equal

Employment Opportunity

All

employment decisions shall be made without regard to age, race, creed, color,

religion, sex, national origin, ancestry, disability status, veteran status,

sexual orientation, gender identity or expression, genetic information, marital

status, citizenship status or any other basis as protected by federal, state,

or local law.

Job

candidates will not be obligated to disclose sealed or expunged records of

conviction or arrest as part of the hiring process.

Accenture

is committed to providing veteran employment opportunities to our service men

and women.",Business Services,3.8,2020-05-06,2020-06-06,FULL_TIME
"Data Analyst - Vehicle Data in Austin, TX at Fast Switch",Fast Switch,TX,Austin,-1,-1,"

Job DescriptionThe energy at our company is contagious. We’re driven by our immense passion, as we constantly seek out challenges and identify new opportunities. We work hard to connect with our customers and earn their loyalty for life. Bring your talent to our company – our opportunities for growth span the globe. We will give you the training and opportunities to unleash your ambition.

Job Title: Data Analyst - Vehicle Data - Job#56196

Job Description:

Support the delivery of curated, high quality raw data assets that can be leveraged throughout the organization. Data profiling of tables, reverse engineering based on business requests Review and sign off on development unit testing and QA test results Create or update project documents, including in-depth business metadata, UAT test plan and data integration Perform UAT analysis and drive standardization of UAT testing Create data quality metrics based off of UAT analysis and profiling and ensure implementation into final product. Determine downstream and upstream impact analysis on new changes and updates Ensure that data anomalies are detected and contained within thresholds Perform root cause analysis of data discrepancies based on data quality metrics Anticipate new issues and functionalities based on data quality trending.

Top Skills

Ability to query big data and work with metadata 3+ Years' Experience with Jason, Python, Spark, and SQL queries in Hadoop

What makes this position stand out?

Very new data team and market for GM External data licencing Opportunity to create new data products and provide value to GM Potential for extension

Additional Information:

At Fast Switch, Our Purpose is Our People and Our Planet. We come to work each day and are reminded we are helping people find their success stories. Isn’t that cool? Also, Doing the right thing is our mantra. We act responsibly, give back to the communities we serve, and have a little fun along the way.

We at Fast Switch have been doing this for 22 years. We’re doing business in almost half the states in the union with offices in Detroit, MI, Columbus, OH, New York, Hartford, CT, Massachusetts, Minneapolis, MN, Los Angeles, CA, San Francisco, CA, and Tucson, AZ.

We're a financially strong, privately-held company that is 100% consultant and client focused.

We've differentiated ourselves by being fast, flexible, creative and honest. Throw out everything you've heard, seen, or felt about every other IT Consulting company. We do unique things, and we do them for Fortune 10 companies, Inc. 500 companies, and technology start-ups. We also have a strong belief in giving back to the communities we serve.

Our benefits are second to none and thanks to our flexible benefits options you can choose just the benefits that you need or want, options include:

• Medical and Dental (Fast Switch pays majority of the medical program)

• Vision

• Personal Time Off (PTO) Program

• Long Term Disability (100% paid)

• Life Insurance (100% paid)

• 401(k) with immediate vesting and 3% (of salary) dollar-for-dollar match

Plus, we have a lucrative employee referral program and an employee recognition culture.

In 2013, 2014, 2015, 2016, 2017, and 2018 Fast Switch was named one of the Top Work Places in Michigan by the Detroit Free Press and one of the Best Staffing Firms in 2016 and 2017. We have won the Columbus Business First “Fast 50” award 9 times in 12 years because of our strong growth which translates into more and better opportunities for our consulting staff members.

Ranked ""#1"" supplier by over 50% of our customers nationally.

Ranked ""Top 3"" supplier by over 75% of our customers nationally.

To view all of our open positions, please go to: www.fastswitch.com and at the bottom of the page click Job Portal, or get there directly at: https://www.jobs.net/jobs/fastswitch/en-us/all-jobs/

You can also follow us on Twitter at: www.twitter.com/fastswitch

And you can become a fan of Fast Switch on Facebook at: http://tinyurl.com/y9y3gdp 
",Information Technology,4.2,2020-04-28,2020-06-06,FULL_TIME
Data Governance Lead,Entergy,TX,The Woodlands,45724,98256,"Job Summary/Purpose

The Data Governance Lead will help support the overall enterprise analytics initiative with a primary focus on leading the enterprise wide data governance program including data quality and data catalog at the point of integration into the data lake. Some of the key responsibilities include:

Establish and govern an enterprise wide data governance, data quality and data management roadmap, including necessary IT solutions and/or external servicesServe as a liaison between the business and IT and ensure that data related requirements are clearly defined, prioritized, and well understoodProactively champions the value of information (data) as a strategic business asset and revenue generator by providing the business and strategy teams with ideas and promoting those ideas into action; including developing and implementing communication, learning, change management and adoption planCreate and maintain DG policies, playbook(s), processes, procedures for guiding various data management processes, including adoption of data security and privacy, data quality control and data dissemination activitiesAlign data management practices with regulatory requirements

The Data Governance Lead is a resource who understands various data storage solutions, including extract, transform and load technologies and is able to work with the Data Engineering team as needed. The Data Governance Lead will work collaboratively with data engineers, data scientists and business units to help solve their analytical needs.

Job Duties/Responsibilities

Lead the creation, maintenance and monitoring of the DG policies, processes, procedures and playbook(s) for guiding the data management aspects of the Enterprise Data LakeWorking with the business units, help solve data quality/availability issues and work with the data engineers and data scientists.Define and establish the analytics governance for the use cases worked by the Enterprise Data and Analytics teamServe as the technical lead to enable the DG tools across the business units Be a champion for Entergy’s Analytics efforts both inside and outside of the organization, promoting collaboration and communication through business unit driven use cases whilst building the Entergy brand in the analytics space.

MINIMUM REQUIREMENTS 

Education required of the position

B.S. Degree in a data-centric field (Economics, Computer Science or other science field), Information Systems, Information Processing or engineering.Desired: M.S. in economics, mathematics , statistics, computer science, finance, engineering or other analytical field

Experience required of the position

5+ years of experience in developing and/or supporting the data management effort including business intelligence in a fortune 500 company 2+ years of experience in managing the data as a corporate asset thru the utilization of Enterprise Data Warehouse or Data Lake 5+ years of experience in data validation or complex data intensive analysis that utilizes data modeling, manipulation and processing techniques (SQL, Informatica Power Center, Python etc.) to ensure (connected) datasets are of high quality and therefore fit for analysis/reporting purposes. 2+ years of experience in working with a data quality toolDesired: 2+ years’ experience working in the electric and/or gas utility sector

Skills and abilities required of the position

Knowledgeable in tools used to identify and manage structured and unstructured dataExpert using data governance technologies such as Collibra or Informatica EDCDefined and implemented information lifecycle management practicesStrong background and working knowledge in end-to-end data management principlesStrong background in developing and utilizing tools that prepare, extract and manipulate data to create Connected datasets (data warehousing) that can be utilized for analytics purposes.Strong background and working knowledge of data quality improvementsStrong communicator at the technical levelsExperience discussing complex and new topics in a simple, easy-to-understand wayDemonstrated teamwork skillsStrong, demonstrated writing and presentation skills

#LI-CM1

Primary Location: Texas-Woodlands

Job Function: Professional

FLSA Status: Professional

Relocation Option: Level II

Union description/code: NON BARGAINING UNIT-NBU

Number of Openings: 2

Req ID: 95800

Travel Percentage:Up to 25%

An Equal Opportunity Employer, Minority/Female/Disability/Vets. Please click here to view the full statement.

WORKING CONDITIONS:

As a provider of essential services, Entergy expects its employees to be available to work additional hours, to work in alternate locations, and/or to perform additional duties in connection with storms, outages, emergencies, or other situations as deemed necessary by the company. Exempt employees may not be paid overtime associated with such duties.","Oil, Gas, Energy & Utilities",3.7,2020-04-26,2020-06-06,FULL_TIME
Aircraft Data Analyst,ForeFlight,TX,Houston,46677,75545,"
A ForeFlight Aircraft Data Analyst collects, analyzes and evaluates aircraft data (performance, weight & balance and more). A person in this role will use various techniques and tools to capture aircraft data and create models which are applied within ForeFlight.
Great emphasis is placed on the ability to self-check all work and provide high quality and accurate results within ForeFlight’s Aircraft Data requirements and within a timely fashion. Deep knowledge of aircraft types, capabilities, and the aviation industry as a whole is beneficial.

Duties and Responsibilities
Work independently to collect, analyze, evaluate and model aircraft flight planning performance and weight & balance data from a variety of sources. 
Maintain flight planning performance and weight & balance databases for a library of aircraft.
Develop software tools to assist in aircraft modeling efforts and data quality control.
Assimilate customer feedback for use as a benchmark in evaluating model accuracy. 
Work cooperatively with internal teams to assist and provide guidance and expertise with any aircraft data related issues.
Other duties as assigned by team lead & manager.

Skills & Requirements
Private pilot license required, Instrument rating a benefit
Deep knowledge of aircraft manuals (POH/AFM), associated performance and weight & balance data, and procedures within, including reading, interpreting, and using technical/graphical charts and data.
Comfortable familiarity with aircraft performance, weight and balance and other aircraft data and associated concepts.
Uncompromising dedication to provide results with the highest accuracy
Strong spreadsheet skills (pivot table, use of advanced functions, VBA/Javascript).
Strong problem-solving and mathematical skills, especially in context of interpreting graphical and tabular data and how to model these data for use within algorithms. 
Programming and git version control experience a big plus. 
Python experience a plus.
Atlassian product knowledge, including Confluence, Bitbucket and JIRA, a plus. 
Effective verbal and written communication skills.
Effective keyboard skills.
Professionalism, organization, time management skills.

Education/Experience
Requires a bachelor’s degree in area of specialty and 1-2 years of experience in the field or in a related field.
",,3.3,2020-04-25,2020-06-06,FULL_TIME
Natural Resource Services - Wetland Scientist,EDGE Engineering &amp;amp; Science,TX,Houston,51624,60190,"COMPANY DESCRIPTION

Today’s businesses are facing the most comprehensive and complicated suite of environmental regulations on record. At EDGE, we provide our clients the insight and expertise to achieve their business objectives amidst this complex landscape. We stand apart from other consulting firms by putting the client’s needs at the forefront of everything we do, delivering innovative and responsive solutions across multiple practice areas.

CANDIDATE DESCRIPTION

EDGE is seeking a motivated Wetland Scientist with demonstrated experience leading natural resource surveys, focused primarily on wetland delineation, habitat assessment, and endangered species for our clients in the Oil and Gas, Chemical, and Manufacturing industries.

This is an excellent opportunity to join a growing, dynamic environmental engineering consulting firm in our HOUSTON, Texas office. As a member of the team, you will assist in the design and implementation of field programs, lead wetland delineations and habitat assessments, prepare the necessary environmental reports and documentation to support federal and state environmental permit applications, and support the preparation of federal and state permit applications related to the development of projects located throughout the United States, but with an emphasis in the Gulf Coast Region.

As a specialist handling a mixture of field and office work, you will assist in the preparation of technically detailed reports with high-level attention to detail, while thriving in your ability to balance multiple projects simultaneously. You will work closely with your fellow team members to ensure the timely completion of a technically sound project within budget.

As a consultant at EDGE, you will utilize your well-developed communication and cognitive skills to grow in your career through formal and informal coaching and by participating in the many training opportunities provided by the company. As an individual who takes initiative and accepts challenges, your career at EDGE enables you to seize the opportunity to experience increased responsibility through project management, managing staff and developing business.

PRIMARY RESPONSIBILITIES:

Design and implementation of field programs, leading wetland delineation, habitat assessment, and endangered species surveys
Prepare technically-detailed environmental reports and documentation to support federal and state environmental permits (e.g. wetland delineation reports)
Assist with Section 404, Section 10, and Section 401 permitting
Assist with the development of compensatory mitigation plans for natural resource impacts in consultation with federal and state agencies
Assist with the preparation of proposals and cost estimates
Manage subcontractors for large-scale field programs on linear projects
Assist in facilitating meetings with Federal and State agencies
Work within quality/budget/schedule expectations and scope-specific assignments

MINIMUM QUALIFICATIONS:

B.S. in a natural resource sciences discipline, biology, or related degree
3 to 5 years of consulting experience
Wetland Professional in Training (WPIT) or Professional Wetland Scientist (PWS)
Knowledge of Gulf Coast flora and fauna
Leadership potential and strong interpersonal skills
Working knowledge of federal, state, and local environmental permitting programs
Experience conducting environmental surveys and permitting for oil and gas pipelines
Experience with GPS data collection
Excellent oral and written communication
Ability to multi-task under tight schedule constraints

PREFERRED QUALIFICATIONS:

Master’s Degree in a natural resource sciences discipline, biology, or related degree

CANDIDATE ATTRIBUTES:

EDGE strives to hire and retain the best and brightest candidates available in the marketplace. To be selected for this position, the candidate must possess exceptional interpersonal skills and outstanding oral and written communication skills allowing positive internal, client, and contractor relationships. Excellent technical writing skills for environmental permit applications and reports are required, as are outstanding problem-solving abilities. The selected candidate will demonstrate passion for the business of environmental consulting, technical excellence and quality, leadership potential, a commitment to lifelong learning and growth, and the desire to build a long and rewarding career with EDGE.

BENEFITS:

EDGE offers excellent compensation packages commensurate with experience. We provide comprehensive employee benefits including medical, dental, vision, life and disability insurance, an employer matched 401(k) plan, and bonus plan, along with the opportunity to work on challenging projects and career advancement.

EDGE will not sponsor an employment visa (e.g., H1B visa, OPT, etc.) to fill this position.

CONTACT INFORMATION:

If interested in this opportunity, please send your resume to careers@edge-es.com.
",Business Services,4.0,2020-04-27,2020-06-06,FULL_TIME
Community Integration Data Analyst,United Way for Greater Austin,TX,Austin,-1,-1,"
United Way for Greater Austin (UWATX)
Job Opportunity: Community Integration Data Analyst
Department: Navigation Center
Non-Exempt, Temporary Position

Who we are:


United Way for Greater Austin (United Way ATX) brings people, ideas, and resources together to fight poverty in our community. Through our focus areas of Education, Health and Financial Stability, we build opportunity for all people in Greater Austin. We unite the community around collective goals, strategically invest in partners, and execute proven programs that make a real difference for children and families. Something special happens when we Live United.

Who we want:


The Model Community Data Analyst will collect and evaluate data across local implementations of the Model Communities Framework, and create new ways to share data in user-friendly formats. The ConnectATX Community Information Coordinator must enjoy autonomy, and be a self-starter and problem solver. They should also have a comfort with ambiguity, but are not afraid to take initiative to get information needed to do their job. They are an excellent communicator who can easily empathize with others, and also has an ability to listen actively and communicate professionally with a wide range of individuals including community stakeholders, funders, and a diverse internal team. The Model Community Data Analyst must maintain high moral and ethical standards and be committed to United Ways mission of fighting poverty.
Who you are: 

Cultivates innovation: Comes up with useful ideas that are new, better, or unique. Introduces new ways of looking at problems. Can take a creative idea and put it into practice. Encourages diverse thinking to promote and nurture innovation.
Collaborates: Works cooperatively with others across the organization to achieve shared objectives. Represents own interests while being fair to others and their areas. Partners with others to get work done. Credits others for their contributions and accomplishments. Gains trust and support of others.
Interpersonal savvy: Relates comfortably with people across levels, functions, culture, and geography. Acts with diplomacy and tact. Builds rapport in an open, friendly, and accepting way. Builds constructive relationships with people both similar and different to themselves.
Action oriented: Readily takes action on challenges, without unnecessary planning. Identifies and seizes new opportunities. Displays a can-do attitude in good and bad times. Steps up to handle tough issues.
Situational adaptability: cues and adjusts in the moment. Readily adapts personal, interpersonal, and leadership behavior. Understand that different situations may call for different approaches. Can act differently depending on the circumstances.
Manages complexity: Asks the right questions to accurately analyze situations. Acquires data from multiple and diverse sources when solving problems. Uncovers root causes to difficult problems. Evaluates pros and cons, risks and benefits of different solution options.

What youll bring:


A bachelors degree in the social service field or library/information science; post-grad education preferred.
1-2 experience in data/information management required.
Excellent writing, editing, and verbal skills
An ability to be a self-starter who also works collaboratively in a cross-functional
Proficiency in the use of computer software including Microsoft Office and competence in using a variety of software platforms and the internet.
A collaborative and flexible style, with a strong service mentality, and who is seen as a team player.
Knowledge of, or willingness to learn about, the nonprofit sector, community organizations, healthcare, and government entities.

Essential Functions:


Under the direction of the Navigation Center Director, the Model Community Data Analyst will:

Examine and share caller and online COVID-19 data collected through 2-1-1, ConnectATX, and possibly other local entities.
Learn about all aspects of the Model Community Framework and the Austin/Travis County implementation across the health care and social service landscape.
Build out infrastructure (possibly using Tableau) for visually representing data collected through the local implementation of the Model Community Framework.
Collaborate with other community members who utilize 2-1-1/ConnectATX data and other data sets to ensure coordination and prevent duplication.
Train end users on new data sharing platforms.


",,,2020-05-06,2020-06-06,FULL_TIME
Research Scientist (Extremity Trauma),United States Army Futures Command,TX,Fort Sam Houston,-1,-1,"About the Position: U.S. Army Institute of Surgical Research (USAISR), a U.S. Army Medical Research and Development Command (USAMRDC) asset and is collocated with the Brooke Army Military Medical Center (BAMMC), Fort Sam Houston, Texas.FOREIGN EDUCATION: If you are using education completed in foreign colleges or universities to meet the qualification requirements, you must show the education credentials have been evaluated by a private organization that specializes in interpretation of foreign education programs and such education has been deemed equivalent to that gained in an accredited U.S. education program; or full credit has been given for the courses at a U.S. accredited college or university. For further information, visit: http://www.ed.gov/about/offices/list/ous/international/usnei/us/edlite-visitus-forrecog.htmlWho May Apply: US Citizens

U.S. Army Institute of Surgical Research (USAISR), a U.S. Army Medical Research and Development Command (USAMRDC) asset and is collocated with the Brooke Army Military Medical Center (BAMMC), Fort Sam Houston, Texas. The USAISR is dedicated to BOTH laboratory and clinical trauma research. Its mission is to provide requirements-driven combat casualty care medical solutions and products for injured service members, from self-aid through definitive care across the full spectrum of military operations; provide state-of-the-art trauma, burn, and critical care to Department of Defense beneficiaries around the world and civilians in our trauma region; and provide Burn Special Medical Augmentation Response Teams.

USAISR is participating in an alternative personnel system known as the Personnel Demonstration Project (PDP). The DB-03 payband is equivalent to the GS-13 step 1 to GS-14 step 10 level. In keeping with the Demonstration pay fixing policies, employees earning a salary that falls within this payband equivalent, may not receive an immediate pay increase (promotion) if appointed to this position. Future pay increases within the payband will be accomplished through the pay for performance management system.

This is a contingent (TERM) appointment, NTE 2 Years. Individuals selected for this term position may be eligible for conversion to career-conditional appointment at a later date. To be converted, the employee must (1) have been selected for the contingent position under competitive procedures, (2) must have served 2 years of substantially continuous service in the contingent appointment, (3) be selected under merit promotion procedures for the permanent position, and (4) have a current rating of""B"" or better.

This is a TERM position for 2 Years and may be extended to maximum of 5 years. MRMC Command is authorized to extend a contingent appointment one additional year.

In order to qualify, you must meet the education and experience requirements described below. Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student; social). You will receive credit for all qualifying experience, including volunteer experience. Your resume must clearly describe your relevant experience; if qualifying based on education, your transcripts will be required as part of your application. Additional information about transcripts is in this document.

BASIC REQUIREMENT:

Degree: Bachelor's or graduate (or higher level) degree with major study in an academic field related to the medical field, health sciences or allied sciences appropriate to the work of the position. This degree must be from an educational program accredited by an accrediting body recognized by the U.S. Department of Education at the time the degree was obtained.

In addition to meeting the basic requirement above, to qualify for this position you must also meet the qualification requirements listed below:

MINIMUM QUALIFICATIONS:

Specialized Experience: One year of specialized experience which includes:

(1) Experience conducting orthopaedic trauma research;

(2) Experience planning and executing biomedical scientific research programs and acquisition requirements; AND

(3) Experience submitting articles for publication in peer reviewed journals and presenting research.

This definition of specialized experience is typical of work performed at the next lower grade/level position in the federal service (DB-02 / GS-12).

Some federal jobs allow you to substitute your education for the required experience in order to qualify.  For this job, you must meet the qualification requirement using experience alone--no substitution of education for experience is permitted.

You will be evaluated on the basis of your level of competency in the following areas:


Acquisition StrategyContract AdministrationScientific Research
",,,2020-05-05,2020-06-06,FULL_TIME
Big Data Engineer ( W2 Opening ),"TSR Consulting Services, Inc",TX,Irving,-1,-1,"Job Description:

The project is a Global Shared Service Platform for High Volume, High Frequency, Configurable Batch Integration & Data Governance Services that optimizes utilization of computing resources. Global Data Governance Office (DGO) executes Information Governance Strategies using the platform.

Experience with streaming in general (e.g. spark streaming) and Kafka/Confluent in particularExperience with Data Streaming Standards and Design Patterns as well as use-casesDevelopment and support of Kafka integrations, including topics, producers, consumers and streaming (KStream and KTable) applicationsDevelopment and support of Confluent connect, confluent KSQL, and confluent Schema registryBuilding data pipelines using KafkaDistributed computing experience using Python and Py-SparkGood understanding of Cloudera Big Data technologies and HDFS file formats like Avro and ParquetWorking knowledge of Java / ScalaWork with the Business Analysts and Customers throughout the requirements process to properly understand the long term goals of the programCommunication of new technologies, best practices, etc. to testers, and managersSupport continuous improvement by investigating alternatives and technologies and presenting these for architectural reviewExperience with Agile methodologies, development approaches, and tools (e. g. JIRA)Mentoring and peer review of designs and coded implementationsExpected to participate in several implementation phases of product development cycle design, scoping, planning, developing, implementation and testEnsure the performance quality and responsiveness of applicationsInvestigate issues reported by testing teams to determine impact, root cause, and solve themIdentify and correct bottlenecks and fix bugs to optimize performanceWork in a fast-paced environment that fosters growth and learningVerbal and written communication is clear and conciseClearly articulate development and timeline dependenciesImprove team development related processes that accelerate delivery, drive innovation, lower costs, and improve qualityEnsure self and peers are actively seeking ways to objectively measure productivity. This will include a focus on automating code quality, code performance, unit testing, and build processing in the CI/CD pipeline (RTC, Jenkins, RLM)

Required Qualifications:

BS/BA degree or equivalent combination of education/experience.Senior level experience in an Apps Development role. Demonstrated strong execution capabilities5+ years experience in Python development.5+ years of experience data integration3+ years of hands on Kafka/Confluent/Data Streaming development/operational platform experienceExperience in working in with Kafka connectors, Producer and consumer APIsStrong hands on expertise in debugging and fixing streaming jobs by looking debug logs and configuration tuning.Strong understanding of Kafka architecture including offset management, partition strategyGood understanding of Kafka Security with Kerberos.Good understanding of Streaming message delivery semantics.Good understanding of Spark frameworkStrong understanding of streaming message formats like Avro and streaming semantics.Expert knowledge of browser behavior and compatibility, cross-browser issues and solutions, and coding for search engine optimizationExperience with distributed source control systems, preferably BitBucketExperience developing high performance server side components

Preferred Qualifications:

Master's Degree in Computer Science or equivalent fieldStrong business-facing skillsCloudera Hadoop experiencePrior financial services or banking experiencePrevious experience with Confluent Kafka is a plus.

Job Type: Contract

Salary: $80.00 to $90.00 /hour

Experience:

data integration: 4 years (Required)Kafka: 3 years (Preferred)spark: 3 years (Required)Big Data: 8 years (Required)Python: 5 years (Required)

Education:

Bachelor's (Required)

Contract Length:

5 - 6 months

Benefits:

None

Schedule:

8 hour shift
",,,2020-05-05,2020-06-06,FULL_TIME
Performance Modeling Engineer,Arteris,TX,Austin,-1,-1,"Job Title: Performance Modeling Engineer

Location: Campbell, CA or Austin, TX USA

Organization: Arteris IP

Date posted: 2020-01-20

Would you like to be part of a team creating products that will be used in the most advanced smartphones, automobiles and other computing devices? We are growing our Performance Team to develop models for our next generation product.

You will work with an expert team to design solutions for the world's most sophisticated SoC designs. You'll provide customers with performance analysis and estimation solutions for SoC systems, using leading edge software. You will have the opportunity to be part of a proven-successful startup, and to influence development environment, architecture, verification, and everything in-between. Your co-workers will be an experienced team of industry experts that love what they do.

Requirements

You are the kind of person that brings your intelligence, motivation, and sense of humor to the office.
3-10 years’ experience with ASIC and SoC design.
Experience modeling IP using C++
You are excited about using software to accelerate ASIC design.

Desired

You ideally have knowledge of ARM/MIPS processors, cache coherence, and on-chip interfaces such as AXI, ACE, and CHI.
You have a good working knowledge of SystemC and/or TLM2.0
You ideally have SoC or IP development/integration experience.
You ideally have experience with code generators to create configurable hardware descriptions.
",Information Technology,1.0,2020-04-30,2020-06-06,FULL_TIME
